customer_id,signup_date,age,monthly_fee,signup_year_month,country_DE,country_ES,country_FR,country_IT,country_NL,gender_F,gender_M,gender_X,plan_type_basic,plan_type_gold,plan_type_premium
C100301,2020-04-08,66.0,47.93,2020-04,False,False,False,True,False,False,True,False,False,False,False
C100302,2022-10-04,73.0,16.06,2022-10,False,True,False,False,False,False,False,False,True,False,False
C100303,2023-11-30,68.0,9.4,2023-11,False,False,False,False,True,False,False,False,False,False,True
C100304,2020-10-21,54.0,31.09,2020-10,False,False,True,False,False,True,False,False,False,False,False
C100305,2021-02-02,34.0,5.55,2021-02,True,False,False,False,False,True,False,False,False,False,False
C100306,2021-08-12,75.0,9.66,2021-08,True,False,False,False,False,True,False,False,False,True,False
C100307,2020-07-02,46.0,49.42,2020-07,False,False,True,False,False,False,False,False,False,False,False
C100308,2022-10-01,50.0,47.43,2022-10,False,False,True,False,False,False,False,False,False,False,True
C100309,2023-03-15,77.0,55.33,2023-03,False,False,False,False,False,False,False,True,False,False,False
C100310,2019-05-27,72.0,52.0,2019-05,True,False,False,False,False,True,False,False,False,False,False
C100311,2022-03-17,27.0,42.57,2022-03,False,False,False,True,False,False,False,True,False,False,False
C100312,2021-05-13,64.0,7.88,2021-05,True,False,False,False,False,True,False,False,False,False,False
C100313,2023-01-10,40.0,48.06,2023-01,False,False,False,False,True,False,False,True,False,True,False
C100314,2020-05-03,38.0,51.5,2020-05,False,False,False,False,False,False,False,True,False,False,False
C100315,2021-07-17,30.0,48.95,2021-07,False,True,False,False,False,False,False,False,False,False,False
C100316,2023-07-22,50.0,32.97,2023-07,False,False,False,False,True,False,False,True,True,False,False
C100317,2020-07-04,41.0,17.81,2020-07,True,False,False,False,False,False,False,False,False,False,False
C100318,2019-12-04,28.0,51.49,2019-12,False,False,False,False,True,False,False,True,False,False,False
C100319,2021-05-21,34.0,44.99,2021-05,False,False,True,False,False,True,False,False,False,False,False
C100320,2020-10-02,64.0,58.94,2020-10,False,False,False,False,False,False,False,True,False,True,False
C100321,2023-08-12,42.0,13.56,2023-08,True,False,False,False,False,False,True,False,False,False,True
C100322,2020-04-17,38.0,17.41,2020-04,False,True,False,False,False,True,False,False,False,False,True
C100323,2019-05-31,29.0,16.65,2019-05,False,False,False,True,False,False,True,False,False,False,False
C100324,2022-09-12,54.0,48.59,2022-09,False,False,True,False,False,True,False,False,False,False,True
C100325,2022-08-14,59.0,15.28,2022-08,True,False,False,False,False,False,False,False,False,False,True
C100326,2023-06-23,34.0,8.67,2023-06,True,False,False,False,False,False,False,False,True,False,False
C100327,2019-09-20,65.0,59.92,2019-09,False,False,True,False,False,False,False,False,False,False,False
C100328,2023-11-23,45.0,6.36,2023-11,False,True,False,False,False,False,True,False,False,False,False
C100329,2019-05-24,58.0,50.94,2019-05,True,False,False,False,False,False,False,False,False,False,True
C100330,2019-12-12,64.0,25.1,2019-12,False,False,True,False,False,True,False,False,False,False,True
C100331,2020-09-15,35.0,51.29,2020-09,True,False,False,False,False,False,False,False,False,False,True
C100332,2021-10-13,30.0,35.5,2021-10,False,False,False,False,True,True,False,False,False,True,False
C100333,2023-05-15,30.0,54.59,2023-05,True,False,False,False,False,False,True,False,False,False,False
C100334,2021-05-30,48.0,55.94,2021-05,False,False,True,False,False,False,False,False,False,True,False
C100335,2019-01-02,19.0,5.5,2019-01,True,False,False,False,False,False,True,False,False,False,False
C100336,2021-06-15,33.0,9.15,2021-06,False,True,False,False,False,True,False,False,True,False,False
C100337,2022-08-20,26.0,18.77,2022-08,False,False,False,False,True,False,False,False,False,False,False
C100338,2019-09-11,55.0,41.81,2019-09,False,False,True,False,False,False,False,False,True,False,False
C100339,2023-03-08,71.0,53.85,2023-03,True,False,False,False,False,False,True,False,False,False,False
C100340,2020-03-28,73.0,30.3,2020-03,False,False,False,True,False,False,False,False,False,False,False
C100341,2021-11-26,62.0,38.38,2021-11,False,False,False,True,False,True,False,False,True,False,False
C100342,2022-03-29,51.0,15.37,2022-03,True,False,False,False,False,False,False,True,True,False,False
C100343,2021-11-10,26.0,49.27,2021-11,False,False,False,True,False,False,False,True,True,False,False
C100344,2019-01-09,25.0,58.2,2019-01,False,False,False,False,False,False,True,False,False,False,False
C100345,2022-06-10,24.0,19.77,2022-06,True,False,False,False,False,True,False,False,False,False,True
C100346,2022-01-27,53.0,32.22,2022-01,False,False,False,True,False,True,False,False,True,False,False
C100347,2023-10-08,35.0,9.74,2023-10,False,False,False,True,False,False,True,False,False,False,False
C100348,2021-03-26,20.0,35.75,2021-03,False,True,False,False,False,True,False,False,False,False,False
C100349,2019-07-27,45.0,32.65,2019-07,True,False,False,False,False,False,False,False,False,True,False
C100350,2022-02-28,61.0,12.94,2022-02,True,False,False,False,False,False,True,False,False,True,False
C100351,2020-08-02,38.0,29.31,2020-08,False,False,False,False,True,False,False,False,False,False,False
C100352,2019-06-01,45.0,23.38,2019-06,False,False,False,False,False,True,False,False,False,False,True
C100353,2019-02-23,71.0,33.7,2019-02,False,False,False,True,False,False,True,False,True,False,False
C100354,2022-02-17,71.0,37.21,2022-02,False,True,False,False,False,True,False,False,False,False,False
C100355,2023-08-24,,5.47,2023-08,False,False,False,True,False,False,True,False,True,False,False
C100356,2020-09-19,38.0,46.86,2020-09,False,True,False,False,False,True,False,False,False,False,False
C100357,2020-08-09,30.0,44.22,2020-08,False,False,True,False,False,False,False,False,False,True,False
C100358,2023-07-07,74.0,25.15,2023-07,True,False,False,False,False,False,False,False,True,False,False
C100359,2022-12-14,66.0,7.91,2022-12,False,False,False,False,True,True,False,False,False,False,False
C100360,2022-12-16,71.0,46.52,2022-12,False,False,True,False,False,False,True,False,False,False,True
C100361,2019-04-14,27.0,57.53,2019-04,False,False,False,False,True,False,False,True,False,False,False
C100362,2019-09-11,70.0,18.21,2019-09,False,False,True,False,False,False,False,False,False,False,True
C100363,2022-04-06,61.0,22.79,2022-04,True,False,False,False,False,False,False,False,True,False,False
C100364,2022-09-02,64.0,15.11,2022-09,True,False,False,False,False,False,False,True,True,False,False
C100365,2020-05-24,70.0,36.73,2020-05,False,True,False,False,False,True,False,False,False,False,True
C100366,2023-05-02,63.0,13.52,2023-05,False,False,False,False,False,False,True,False,False,True,False
C100367,2019-04-09,30.0,24.59,2019-04,True,False,False,False,False,True,False,False,False,False,False
C100368,2019-02-06,54.0,43.34,2019-02,False,False,False,False,True,False,False,False,False,False,False
C100369,2021-07-02,41.0,35.81,2021-07,False,True,False,False,False,False,False,False,False,False,False
C100370,2021-05-27,19.0,26.26,2021-05,False,False,False,False,True,False,False,False,False,False,False
C100371,2019-04-12,31.0,28.11,2019-04,False,False,True,False,False,False,False,False,True,False,False
C100372,2023-09-26,27.0,35.92,2023-09,False,False,False,False,True,False,False,False,False,False,False
C100373,2021-04-01,52.0,5.32,2021-04,False,False,False,True,False,False,False,False,False,False,False
C100374,2022-01-04,42.0,9.32,2022-01,False,False,True,False,False,False,False,False,False,False,False
C100375,2023-10-10,20.0,53.47,2023-10,True,False,False,False,False,True,False,False,False,False,True
C100376,2021-08-14,34.0,9.28,2021-08,False,False,False,False,True,False,False,False,True,False,False
C100377,2023-09-01,29.0,43.87,2023-09,False,False,False,False,False,True,False,False,False,False,False
C100378,2019-10-06,71.0,55.6,2019-10,True,False,False,False,False,True,False,False,False,True,False
C100379,2023-05-23,41.0,19.89,2023-05,False,False,False,True,False,True,False,False,True,False,False
C100380,2021-03-11,46.0,25.38,2021-03,False,False,False,False,False,False,False,False,True,False,False
C100381,2020-02-02,60.0,36.29,2020-02,False,False,False,False,True,False,False,False,False,False,False
C100382,2022-07-24,42.0,53.49,2022-07,False,False,False,False,False,False,False,False,False,True,False
C100383,2021-03-26,77.0,56.8,2021-03,False,False,False,True,False,False,False,False,False,False,True
C100384,2023-03-08,,45.68,2023-03,False,True,False,False,False,False,False,False,False,False,False
C100385,2022-11-16,45.0,9.76,2022-11,False,False,True,False,False,False,False,False,False,True,False
C100386,2022-03-04,33.0,41.8,2022-03,False,False,True,False,False,False,True,False,True,False,False
C100387,2022-05-03,64.0,27.57,2022-05,False,False,False,True,False,False,True,False,False,True,False
C100388,2020-02-05,75.0,30.89,2020-02,False,False,False,True,False,False,False,False,True,False,False
C100389,2020-10-01,44.0,7.7,2020-10,False,False,True,False,False,False,False,False,False,False,False
C100390,2021-11-22,70.0,15.51,2021-11,False,False,False,False,True,False,False,False,False,False,False
C100391,2020-11-18,59.0,48.48,2020-11,False,False,False,True,False,True,False,False,False,False,False
C100392,2020-04-04,76.0,29.97,2020-04,False,True,False,False,False,False,False,True,False,False,False
C100393,2021-08-12,64.0,21.59,2021-08,False,True,False,False,False,False,False,False,False,False,False
C100394,2020-04-14,51.0,26.12,2020-04,False,True,False,False,False,False,False,True,False,False,False
C100395,2022-10-30,54.0,51.99,2022-10,True,False,False,False,False,False,False,True,False,False,True
C100396,2021-11-11,23.0,46.19,2021-11,False,False,True,False,False,False,False,False,False,False,False
C100397,2021-01-19,24.0,19.98,2021-01,True,False,False,False,False,False,False,False,False,True,False
C100398,2023-08-21,42.0,11.46,2023-08,True,False,False,False,False,False,False,False,False,False,False
C100399,2019-02-07,50.0,18.86,2019-02,False,True,False,False,False,False,False,True,False,False,False
C100400,2019-08-18,72.0,55.64,2019-08,False,True,False,False,False,False,False,False,True,False,False
C100401,2022-10-20,75.0,36.99,2022-10,True,False,False,False,False,False,True,False,True,False,False
C100402,2020-07-16,24.0,34.34,2020-07,False,False,False,True,False,False,False,False,True,False,False
C100403,2020-03-13,74.0,37.8,2020-03,False,False,True,False,False,False,False,False,False,False,False
C100404,2023-05-12,29.0,25.13,2023-05,False,False,False,False,False,False,False,False,False,False,True
C100405,2022-07-30,33.0,49.39,2022-07,False,False,False,False,False,False,True,False,False,True,False
C100406,2019-01-27,60.0,33.78,2019-01,True,False,False,False,False,False,True,False,False,True,False
C100407,2019-08-14,24.0,11.42,2019-08,False,True,False,False,False,False,False,False,False,False,True
C100408,2022-07-24,68.0,12.1,2022-07,True,False,False,False,False,True,False,False,False,False,True
C100409,2021-03-08,49.0,34.53,2021-03,False,True,False,False,False,False,False,False,False,True,False
C100410,2023-06-21,25.0,56.51,2023-06,False,False,False,True,False,False,False,False,False,False,False
C100411,2019-10-11,62.0,21.96,2019-10,False,False,True,False,False,False,False,True,True,False,False
C100412,2021-05-28,76.0,52.82,2021-05,False,True,False,False,False,False,False,False,True,False,False
C100413,2021-08-17,21.0,47.03,2021-08,False,False,True,False,False,False,False,True,False,True,False
C100414,2023-02-13,46.0,18.63,2023-02,True,False,False,False,False,False,False,True,False,False,True
C100415,2020-03-28,46.0,7.0,2020-03,False,False,False,True,False,False,True,False,False,False,False
C100416,2021-10-16,45.0,10.6,2021-10,False,False,True,False,False,False,False,False,False,True,False
C100417,2021-03-26,61.0,45.07,2021-03,False,True,False,False,False,False,False,True,True,False,False
C100418,2020-10-20,21.0,15.98,2020-10,False,True,False,False,False,False,True,False,False,False,False
C100419,2023-03-20,26.0,25.42,2023-03,False,False,False,False,False,False,False,False,False,False,True
C100420,2020-06-30,22.0,32.59,2020-06,True,False,False,False,False,False,False,True,False,False,False
C100421,2022-04-30,73.0,44.9,2022-04,False,True,False,False,False,False,False,False,False,True,False
C100422,2021-08-12,67.0,11.23,2021-08,False,False,False,True,False,False,False,True,True,False,False
C100423,2023-03-16,32.0,27.35,2023-03,False,False,True,False,False,False,False,False,False,False,False
C100424,2019-01-17,49.0,31.68,2019-01,False,False,False,False,False,False,False,True,False,False,False
C100425,2022-04-10,45.0,34.75,2022-04,False,False,False,True,False,False,False,False,False,False,False
C100426,2022-05-28,39.0,50.01,2022-05,False,False,False,True,False,False,True,False,True,False,False
C100427,2019-06-07,34.0,14.44,2019-06,False,False,False,True,False,False,False,False,False,False,False
C100428,2020-04-21,76.0,49.43,2020-04,False,False,False,False,False,False,True,False,False,False,False
C100429,2021-12-05,74.0,43.11,2021-12,False,False,False,False,False,True,False,False,False,False,False
C100430,2022-10-28,43.0,35.57,2022-10,False,False,False,True,False,False,False,False,False,False,False
C100431,2020-06-01,42.0,43.47,2020-06,False,False,False,True,False,False,False,False,True,False,False
C100432,2019-04-09,27.0,27.66,2019-04,True,False,False,False,False,False,False,False,False,False,False
C100433,2023-11-04,62.0,12.61,2023-11,True,False,False,False,False,False,False,True,False,True,False
C100434,2021-11-26,28.0,41.62,2021-11,False,True,False,False,False,False,True,False,False,False,False
C100435,2019-07-10,70.0,33.86,2019-07,True,False,False,False,False,False,True,False,False,False,True
C100436,2022-10-04,45.0,40.17,2022-10,False,True,False,False,False,False,False,False,False,False,True
C100437,2020-05-11,,23.59,2020-05,False,False,True,False,False,False,False,False,True,False,False
C100438,2019-10-29,66.0,54.88,2019-10,False,False,True,False,False,False,False,True,False,True,False
C100439,2019-06-30,64.0,37.31,2019-06,False,False,False,True,False,False,False,True,False,False,False
C100440,2020-08-29,69.0,9.7,2020-08,False,False,False,False,False,False,False,False,False,False,True
C100441,2022-01-27,71.0,29.74,2022-01,True,False,False,False,False,True,False,False,True,False,False
C100442,2020-11-30,77.0,46.6,2020-11,False,True,False,False,False,False,False,True,False,True,False
C100443,2021-09-19,74.0,48.68,2021-09,False,False,False,False,True,False,False,False,False,True,False
C100444,2022-02-13,64.0,32.2,2022-02,True,False,False,False,False,False,False,True,True,False,False
C100445,2019-07-10,48.0,54.21,2019-07,False,False,False,False,True,False,True,False,True,False,False
C100446,2019-09-10,63.0,19.72,2019-09,False,False,True,False,False,True,False,False,False,False,False
C100447,2021-09-07,43.0,27.58,2021-09,False,False,True,False,False,False,False,False,True,False,False
C100448,2021-07-16,22.0,54.42,2021-07,False,False,False,False,False,False,True,False,False,False,False
C100449,2022-03-30,69.0,54.29,2022-03,False,False,True,False,False,False,True,False,False,False,False
C100450,2022-07-03,71.0,42.71,2022-07,False,False,False,True,False,True,False,False,False,False,False
C100451,2022-08-09,50.0,52.24,2022-08,False,False,False,False,True,False,False,False,False,True,False
C100452,2019-08-05,67.0,9.88,2019-08,True,False,False,False,False,False,False,False,False,True,False
C100453,2019-01-18,55.0,52.57,2019-01,False,False,False,True,False,False,False,False,False,True,False
C100454,2023-12-22,44.0,22.63,2023-12,False,False,False,False,False,False,False,True,False,False,False
C100455,2023-10-25,32.0,14.81,2023-10,True,False,False,False,False,False,True,False,False,False,False
C100456,2020-07-19,78.0,18.17,2020-07,False,False,False,False,True,False,False,True,False,False,False
C100457,2020-07-23,38.0,27.99,2020-07,False,True,False,False,False,False,False,False,True,False,False
C100458,2022-09-08,63.0,18.82,2022-09,False,False,False,True,False,False,False,True,False,False,False
C100459,2020-11-16,23.0,22.63,2020-11,False,False,False,True,False,False,False,False,True,False,False
C100460,2023-12-21,55.0,12.42,2023-12,False,False,True,False,False,False,False,True,False,False,False
C100461,2020-09-17,79.0,21.29,2020-09,False,False,False,False,False,False,False,False,True,False,False
C100462,2022-04-08,79.0,36.48,2022-04,False,False,False,False,False,False,False,False,False,False,True
C100463,2021-05-03,63.0,29.3,2021-05,False,False,False,True,False,False,False,False,False,True,False
C100464,2023-08-14,30.0,24.07,2023-08,False,False,False,True,False,False,False,False,False,True,False
C100465,2021-08-19,20.0,46.05,2021-08,False,False,False,True,False,False,False,False,False,False,False
C100466,2023-07-21,23.0,54.14,2023-07,False,True,False,False,False,False,True,False,False,False,True
C100467,2019-06-04,25.0,46.62,2019-06,False,False,False,True,False,False,False,False,False,True,False
C100468,2020-05-04,61.0,23.26,2020-05,False,True,False,False,False,False,False,True,False,False,False
C100469,2022-11-10,50.0,45.94,2022-11,False,True,False,False,False,False,False,True,False,False,True
C100470,2021-02-23,67.0,13.36,2021-02,False,False,False,True,False,False,False,True,False,True,False
C100471,2022-02-01,28.0,12.17,2022-02,False,True,False,False,False,False,False,False,True,False,False
C100472,2022-11-17,45.0,24.01,2022-11,True,False,False,False,False,False,False,True,False,False,False
C100473,2019-09-03,58.0,49.42,2019-09,True,False,False,False,False,False,False,False,False,False,True
C100474,2022-04-14,33.0,18.55,2022-04,False,True,False,False,False,False,False,False,False,False,False
C100475,2021-11-28,65.0,8.48,2021-11,False,False,False,True,False,False,False,False,False,False,True
C100476,2023-02-09,73.0,12.24,2023-02,False,True,False,False,False,False,True,False,False,False,False
C100477,2023-02-09,,52.23,2023-02,False,False,False,True,False,False,False,False,False,False,True
C100478,2021-01-28,76.0,39.86,2021-01,False,True,False,False,False,False,False,False,False,False,False
C100479,2020-06-21,79.0,18.93,2020-06,False,False,False,True,False,False,False,False,False,True,False
C100480,2021-09-07,28.0,35.54,2021-09,False,False,True,False,False,False,False,False,True,False,False
C100481,2020-02-12,35.0,34.02,2020-02,False,True,False,False,False,False,False,True,False,True,False
C100482,2020-06-08,36.0,41.05,2020-06,False,False,False,True,False,False,False,True,True,False,False
C100483,2021-04-07,72.0,17.83,2021-04,False,False,False,False,True,False,False,False,False,True,False
C100484,2023-03-10,43.0,52.54,2023-03,False,True,False,False,False,True,False,False,False,True,False
C100485,2021-06-21,23.0,22.02,2021-06,True,False,False,False,False,True,False,False,False,False,True
C100486,2019-05-02,21.0,43.18,2019-05,True,False,False,False,False,False,False,True,False,False,False
C100487,2020-11-15,46.0,5.89,2020-11,True,False,False,False,False,True,False,False,False,False,False
C100488,2019-01-20,76.0,25.5,2019-01,False,False,False,True,False,False,False,True,False,False,False
C100489,2019-11-17,34.0,24.34,2019-11,False,False,True,False,False,False,False,False,False,False,False
C100490,2023-12-05,60.0,34.89,2023-12,False,True,False,False,False,False,False,False,True,False,False
C100491,2020-05-26,51.0,9.0,2020-05,False,True,False,False,False,False,True,False,False,False,False
C100492,2020-02-04,25.0,48.46,2020-02,True,False,False,False,False,False,False,False,False,False,False
C100493,2020-10-15,30.0,16.98,2020-10,False,True,False,False,False,False,False,True,False,False,True
C100494,2021-08-29,25.0,42.24,2021-08,False,False,True,False,False,False,False,True,False,True,False
C100495,2020-04-15,,49.18,2020-04,False,True,False,False,False,False,False,False,False,False,False
C100496,2022-03-12,60.0,35.9,2022-03,False,False,True,False,False,False,False,True,False,False,False
C100497,2022-01-20,56.0,45.75,2022-01,False,False,False,False,True,True,False,False,False,False,False
C100498,2022-09-10,76.0,41.4,2022-09,True,False,False,False,False,True,False,False,True,False,False
C100499,2021-04-13,61.0,24.55,2021-04,False,False,False,False,False,False,False,True,True,False,False
C100500,2023-12-29,26.0,49.49,2023-12,False,True,False,False,False,False,False,True,True,False,False
C100501,2020-12-27,54.0,21.21,2020-12,False,False,False,False,True,True,False,False,False,False,False
C100502,2021-05-03,53.0,36.42,2021-05,False,False,False,True,False,False,False,True,False,False,True
C100503,2019-02-20,45.0,46.0,2019-02,False,False,False,True,False,False,False,True,False,False,False
C100504,2023-08-16,59.0,25.84,2023-08,False,False,False,True,False,False,False,False,False,False,False
C100505,2023-09-18,60.0,21.65,2023-09,False,True,False,False,False,False,True,False,False,False,True
C100506,2020-07-28,59.0,30.26,2020-07,False,True,False,False,False,True,False,False,False,False,True
C100507,2022-04-28,72.0,49.99,2022-04,False,True,False,False,False,False,False,False,False,False,False
C100508,2022-02-22,65.0,56.15,2022-02,False,True,False,False,False,False,True,False,False,False,False
C100509,2019-05-30,39.0,34.98,2019-05,True,False,False,False,False,False,False,True,False,False,True
C100510,2019-11-10,44.0,41.38,2019-11,False,False,True,False,False,False,False,True,False,False,True
C100511,2020-07-23,30.0,54.68,2020-07,False,False,False,True,False,False,False,False,False,False,True
C100512,2022-09-27,62.0,10.42,2022-09,False,True,False,False,False,False,False,True,False,False,False
C100513,2019-11-01,27.0,17.76,2019-11,False,False,False,True,False,False,False,False,False,False,True
C100514,2023-12-09,26.0,43.99,2023-12,False,False,False,True,False,False,False,False,True,False,False
C100515,2020-11-12,71.0,50.31,2020-11,False,False,False,False,False,False,True,False,False,False,False
C100516,2021-04-17,44.0,52.14,2021-04,False,False,True,False,False,False,False,False,True,False,False
C100517,2023-12-12,51.0,27.83,2023-12,False,False,True,False,False,True,False,False,False,True,False
C100518,2021-12-13,18.0,9.91,2021-12,False,False,True,False,False,False,False,False,False,False,False
C100519,2021-09-29,49.0,29.08,2021-09,False,True,False,False,False,False,False,True,False,True,False
C100520,2020-03-19,37.0,17.69,2020-03,False,False,False,False,True,False,False,True,False,False,True
C100521,2020-09-04,52.0,21.02,2020-09,False,False,True,False,False,False,False,False,False,False,True
C100522,2021-09-19,34.0,47.47,2021-09,False,False,False,True,False,False,False,False,False,False,False
C100523,2019-09-21,35.0,9.15,2019-09,False,True,False,False,False,False,False,False,False,False,True
C100524,2021-12-12,62.0,50.52,2021-12,False,False,False,True,False,False,True,False,False,True,False
C100525,2023-05-15,70.0,28.52,2023-05,False,False,False,True,False,False,False,False,False,False,True
C100526,2021-09-30,,37.78,2021-09,False,False,True,False,False,False,True,False,False,False,False
C100527,2023-02-07,18.0,9.93,2023-02,False,True,False,False,False,False,False,False,False,False,True
C100528,2019-01-05,75.0,23.55,2019-01,False,True,False,False,False,False,True,False,False,False,False
C100529,2022-01-31,43.0,9.93,2022-01,True,False,False,False,False,False,False,False,False,False,True
C100530,2022-05-04,37.0,57.88,2022-05,False,True,False,False,False,False,False,False,False,True,False
C100531,2021-02-12,27.0,49.4,2021-02,True,False,False,False,False,False,False,True,False,True,False
C100532,2021-05-26,76.0,30.28,2021-05,False,True,False,False,False,False,True,False,False,False,True
C100533,2021-09-18,58.0,17.3,2021-09,False,True,False,False,False,True,False,False,False,True,False
C100534,2021-06-02,22.0,56.34,2021-06,False,True,False,False,False,False,False,True,False,True,False
C100535,2022-05-10,,23.95,2022-05,False,False,False,True,False,False,False,False,False,False,False
C100536,2019-02-16,34.0,13.85,2019-02,True,False,False,False,False,False,True,False,False,False,False
C100537,2021-05-16,39.0,35.97,2021-05,False,False,False,True,False,False,False,False,False,False,False
C100538,2021-04-02,58.0,56.91,2021-04,False,False,True,False,False,True,False,False,True,False,False
C100539,2021-07-24,28.0,5.21,2021-07,False,False,True,False,False,False,False,False,False,False,False
C100540,2020-10-17,73.0,18.1,2020-10,False,False,False,False,True,False,False,True,False,False,True
C100541,2019-09-26,68.0,56.61,2019-09,True,False,False,False,False,False,True,False,False,False,False
C100542,2020-01-05,38.0,14.41,2020-01,False,True,False,False,False,True,False,False,False,False,True
C100543,2020-09-27,43.0,11.23,2020-09,False,True,False,False,False,False,True,False,True,False,False
C100544,2022-02-03,36.0,36.36,2022-02,False,False,True,False,False,False,False,False,False,False,False
C100545,2023-08-21,77.0,52.4,2023-08,False,False,True,False,False,False,False,True,False,True,False
C100546,2023-08-10,64.0,31.24,2023-08,False,False,True,False,False,False,True,False,False,False,False
C100547,2020-10-18,43.0,59.7,2020-10,False,False,False,False,True,False,False,False,False,False,True
C100548,2019-04-30,57.0,42.35,2019-04,False,True,False,False,False,False,False,True,True,False,False
C100549,2021-10-04,22.0,9.07,2021-10,False,False,True,False,False,False,False,False,False,True,False
C100550,2023-12-16,38.0,59.61,2023-12,False,True,False,False,False,False,True,False,False,False,False
C100551,2023-06-16,21.0,27.43,2023-06,False,False,False,True,False,False,False,True,False,True,False
C100552,2021-12-17,40.0,20.81,2021-12,True,False,False,False,False,False,False,False,False,False,False
C100553,2022-10-01,32.0,35.68,2022-10,False,True,False,False,False,False,False,False,False,False,False
C100554,2021-01-10,25.0,21.74,2021-01,False,True,False,False,False,False,False,False,False,True,False
C100555,2023-02-06,58.0,9.76,2023-02,False,False,False,False,False,False,True,False,False,True,False
C100556,2019-04-27,36.0,5.08,2019-04,False,False,True,False,False,False,False,True,False,True,False
C100557,2021-03-01,63.0,29.73,2021-03,False,False,True,False,False,True,False,False,False,False,False
C100558,2022-02-24,45.0,51.03,2022-02,False,False,True,False,False,False,False,True,True,False,False
C100559,2022-11-17,32.0,36.48,2022-11,False,False,False,True,False,False,False,False,False,False,False
C100560,2021-10-09,54.0,59.96,2021-10,False,False,True,False,False,False,False,False,False,True,False
C100561,2023-07-23,18.0,20.78,2023-07,False,True,False,False,False,True,False,False,False,False,False
C100562,2021-12-17,41.0,20.43,2021-12,False,False,False,True,False,False,True,False,True,False,False
C100563,2020-09-25,44.0,13.79,2020-09,False,False,False,True,False,True,False,False,False,False,False
C100564,2020-05-27,57.0,14.02,2020-05,False,True,False,False,False,False,True,False,False,False,False
C100565,2023-10-11,,20.69,2023-10,False,False,False,False,True,True,False,False,False,False,False
C100566,2021-12-03,78.0,48.61,2021-12,False,True,False,False,False,False,True,False,False,True,False
C100567,2022-01-24,53.0,54.82,2022-01,False,True,False,False,False,False,True,False,True,False,False
C100568,2023-07-20,41.0,58.63,2023-07,True,False,False,False,False,True,False,False,False,False,False
C100569,2022-02-15,41.0,17.78,2022-02,False,False,False,False,False,True,False,False,True,False,False
C100570,2020-07-13,21.0,53.47,2020-07,True,False,False,False,False,False,True,False,False,True,False
C100571,2023-06-13,51.0,23.05,2023-06,False,False,True,False,False,False,False,False,True,False,False
C100572,2020-05-02,74.0,11.21,2020-05,True,False,False,False,False,True,False,False,True,False,False
C100573,2022-06-14,66.0,52.85,2022-06,False,False,False,True,False,False,False,True,False,False,True
C100574,2021-06-15,70.0,39.99,2021-06,False,False,True,False,False,False,False,False,True,False,False
C100575,2022-07-19,40.0,14.06,2022-07,True,False,False,False,False,False,True,False,False,False,False
C100576,2022-04-27,70.0,28.64,2022-04,True,False,False,False,False,False,True,False,False,False,False
C100577,2020-04-12,79.0,20.8,2020-04,True,False,False,False,False,False,False,False,False,False,True
C100578,2023-01-10,58.0,45.52,2023-01,False,True,False,False,False,False,False,False,False,False,False
C100579,2020-08-03,74.0,29.94,2020-08,False,False,False,True,False,False,False,False,False,False,False
C100580,2021-02-28,77.0,59.41,2021-02,False,False,True,False,False,True,False,False,False,True,False
C100581,2021-05-10,71.0,8.01,2021-05,False,True,False,False,False,False,False,False,False,True,False
C100582,2019-04-09,74.0,24.53,2019-04,False,False,False,True,False,False,True,False,False,False,True
C100583,2022-04-01,27.0,31.5,2022-04,True,False,False,False,False,False,False,False,False,True,False
C100584,2019-06-03,57.0,32.67,2019-06,False,False,True,False,False,False,False,True,False,True,False
C100585,2023-07-08,24.0,22.38,2023-07,False,False,False,False,False,True,False,False,False,True,False
C100586,2022-12-29,55.0,45.11,2022-12,False,True,False,False,False,False,False,False,False,False,False
C100587,2021-09-23,78.0,53.11,2021-09,False,False,True,False,False,False,True,False,False,False,True
C100588,2022-01-14,20.0,56.63,2022-01,False,True,False,False,False,True,False,False,False,False,False
C100589,2020-11-27,68.0,49.28,2020-11,False,False,True,False,False,False,True,False,False,False,False
C100590,2022-08-01,64.0,51.78,2022-08,False,True,False,False,False,False,False,False,False,False,False
C100591,2022-05-28,55.0,35.28,2022-05,True,False,False,False,False,False,False,True,False,False,False
C100592,2021-12-28,53.0,50.42,2021-12,True,False,False,False,False,False,False,False,True,False,False
C100593,2021-06-12,58.0,21.69,2021-06,True,False,False,False,False,False,False,True,True,False,False
C100594,2021-05-10,30.0,26.92,2021-05,False,False,False,False,False,False,False,False,False,False,False
C100595,2019-04-04,75.0,22.43,2019-04,False,False,False,True,False,True,False,False,False,False,False
C100596,2023-11-09,67.0,30.71,2023-11,True,False,False,False,False,False,False,False,False,False,False
C100597,2021-08-15,47.0,20.71,2021-08,True,False,False,False,False,False,False,True,False,False,False
C100598,2021-08-10,79.0,57.89,2021-08,False,False,False,True,False,False,False,True,False,False,True
C100599,2020-03-28,42.0,22.21,2020-03,True,False,False,False,False,False,False,True,True,False,False
C100600,2022-05-12,44.0,10.39,2022-05,False,False,True,False,False,False,True,False,True,False,False
C100601,2021-06-30,68.0,33.97,2021-06,False,False,False,False,False,True,False,False,False,False,False
C100602,2019-08-06,74.0,8.14,2019-08,False,False,True,False,False,False,False,False,False,True,False
